id,uid,zone,use_type,installed,material,joint,lining,diameter,d_cat,length_m
6594,90bbda6a-f6f5-11ec-9599-54bf6483bcd3,52524,dist,1989,Steel,,CL,19,M,1832.315401
6595,90bc76a7-f6f5-11ec-8d24-54bf6483bcd3,75516,dist,1974,Cast Iron,CJ,CL,5,S,4901.57249
6596,90bd12eb-f6f5-11ec-9bc9-54bf6483bcd3,52526,dist,1967,Steel,,CL,18,M,353.5891882
6597,90bdaf27-f6f5-11ec-902f-54bf6483bcd3,52511,dist,1966,Ductile Iron,,CL,1,S,204.940173
6598,90be2586-f6f5-11ec-84fb-54bf6483bcd3,52511,dist,2004,Ductile Iron,,CL,2,S,190.2411492
6599,90bec1cc-f6f5-11ec-9d79-54bf6483bcd3,52511,dist,1971,Ductile Iron,RG,CL,6,S,796.8924
6600,90bf3729-f6f5-11ec-9d19-54bf6483bcd3,52511,dist,1993,Cast Iron,RG,,9,S,395.1823379
6601,90bfac22-f6f5-11ec-929c-54bf6483bcd3,52511,dist,1991,Ductile Iron,RG,CL,11,S,827.0205571
6602,90c02165-f6f5-11ec-964c-54bf6483bcd3,52527,dist,1946,High Density Polyethylene,FUSED,,13,M,1980.103671
6603,90c0bc6b-f6f5-11ec-9943-54bf6483bcd3,52532,dist,1975,Steel,WJ,CL,1,S,779.4927912
6604,90c1319a-f6f5-11ec-9cef-54bf6483bcd3,52532,dist,1995,Ductile Iron,,CL,24,M,562.6595787
6605,90c1a6ca-f6f5-11ec-94db-54bf6483bcd3,52431,dist,1979,Cast Iron,CJ,,6,S,484.6470399
6606,90c2430e-f6f5-11ec-998d-54bf6483bcd3,52431,dist,1978,Ductile Iron,,CL,7,S,1365.975871
6607,90c2b83a-f6f5-11ec-bf15-54bf6483bcd3,52431,dist,1960,Cast Iron,CJ,,8,S,462.677798
6608,90c355a4-f6f5-11ec-9d03-54bf6483bcd3,52431,dist,1964,Cast Iron,,CL,11,S,495.4284651
6609,90c3cade-f6f5-11ec-9d8a-54bf6483bcd3,52431,dist,1988,Ductile Iron,RG,CL,14,M,1138.171578
6610,90c44007-f6f5-11ec-b2d4-54bf6483bcd3,52514,dist,1976,Cast Iron,,CL,4,S,5656.737167
6611,90c4dc46-f6f5-11ec-9bb8-54bf6483bcd3,52513,dist,1956,Steel,,,6,S,5322.001856
6612,90c5788b-f6f5-11ec-9285-54bf6483bcd3,52520,dist,1974,Cast Iron,,CL,10,S,14678.51289
6613,90c5edc1-f6f5-11ec-8e78-54bf6483bcd3,52520,dist,1952,Ductile Iron,,CL,7,S,14825.24689
6614,90c689fa-f6f5-11ec-8760-54bf6483bcd3,52433,dist,1983,High Density Polyethylene,,,23,M,706.7609096
6615,90c6ff2d-f6f5-11ec-82ad-54bf6483bcd3,52433,dist,1979,Cast Iron,,CL,12,S,324.9248755
6616,90c7745e-f6f5-11ec-aced-54bf6483bcd3,52433,dist,1978,Ductile Iron,,CL,13,M,480.6367703
6617,90c81094-f6f5-11ec-9675-54bf6483bcd3,52433,dist,1950,Steel,,CL,22,M,331.3034148
6618,90c885c7-f6f5-11ec-bbbc-54bf6483bcd3,75403,dist,1941,Cast Iron,,,9,S,321.7434996
6619,90c92205-f6f5-11ec-afc4-54bf6483bcd3,75403,dist,1993,Steel,WJ,CL,9,S,855.4106284
6620,90c99738-f6f5-11ec-9be7-54bf6483bcd3,75603,dist,1954,Ductile Iron,,CL,3,S,576.3093903
6621,90ca0c6a-f6f5-11ec-b1aa-54bf6483bcd3,75504,dist,2000,Ductile Iron,,CL,6,S,459.4147371
6622,90caa8aa-f6f5-11ec-b253-54bf6483bcd3,62614,dist,1984,Cast Iron,CJ,CL,12,S,336.3426766
6623,90cb1dd5-f6f5-11ec-b90d-54bf6483bcd3,62614,dist,1971,Cast Iron,CJ,,3,S,262.7680423
6624,90cbba1b-f6f5-11ec-8a6e-54bf6483bcd3,62614,dist,1975,Steel,,,15,M,387.6167895
6625,90cc2f47-f6f5-11ec-9f79-54bf6483bcd3,62614,dist,1942,Ductile Iron,,CL,15,M,355.0476605
6626,90cccb8e-f6f5-11ec-b6b8-54bf6483bcd3,62614,dist,1992,Ductile Iron,,CL,4,S,349.8669172
6627,90cd40e5-f6f5-11ec-99f0-54bf6483bcd3,62649,dist,1964,Cast Iron,CJ,CL,6,S,178.557451
6628,90cddcfa-f6f5-11ec-b3fc-54bf6483bcd3,62649,dist,1967,Ductile Iron,RG,CL,10,S,178.5617583
6629,90ce522c-f6f5-11ec-92fb-54bf6483bcd3,62652,dist,1978,Cast Iron,CJ,CL,5,S,178.5615277
6630,90cec75d-f6f5-11ec-9610-54bf6483bcd3,62652,dist,1967,Ductile Iron,,CL,9,S,178.5542051
6631,90cf63a0-f6f5-11ec-9754-54bf6483bcd3,62649,dist,1987,Ductile Iron,RG,CL,3,S,178.5723719
6632,90cfd8c9-f6f5-11ec-91a3-54bf6483bcd3,62649,dist,1986,Ductile Iron,RG,,2,S,178.5672437
6633,90d04df8-f6f5-11ec-b592-54bf6483bcd3,62649,dist,1961,Cast Iron,CJ,,22,M,178.5474101
6634,90d0ea34-f6f5-11ec-899e-54bf6483bcd3,62652,dist,1996,Steel,,,19,M,178.5536706
6635,90d15f70-f6f5-11ec-bb52-54bf6483bcd3,62652,dist,1977,Ductile Iron,RG,CL,12,S,178.5347384
6636,90d1fa78-f6f5-11ec-897a-54bf6483bcd3,62652,dist,1933,Steel,,CL,19,M,178.563384
6637,90d26fac-f6f5-11ec-977f-54bf6483bcd3,62652,dist,1995,Steel,,CL,17,M,178.5534641
6638,90d30bf4-f6f5-11ec-b023-54bf6483bcd3,62652,dist,1992,Steel,,,23,M,178.5258609
6639,90d3a968-f6f5-11ec-9216-54bf6483bcd3,62652,dist,1951,Cast Iron,CJ,,4,S,178.5426225
6640,90d4459d-f6f5-11ec-a8e1-54bf6483bcd3,62652,dist,1981,Ductile Iron,RG,CL,24,M,178.5494682
6641,90d4b99e-f6f5-11ec-9ab1-54bf6483bcd3,62652,dist,1999,Ductile Iron,,CL,21,M,178.5411157
6642,90d555d8-f6f5-11ec-87e8-54bf6483bcd3,62652,dist,1988,Steel,,CL,4,S,178.5403288
6643,90d5cb09-f6f5-11ec-b653-54bf6483bcd3,62652,dist,1968,Steel,WJ,CL,11,S,178.4125968
6644,90d6403b-f6f5-11ec-b4c5-54bf6483bcd3,62652,dist,1972,Cast Iron,CJ,CL,7,S,178.5344458
6645,90d6dc85-f6f5-11ec-b499-54bf6483bcd3,62649,dist,1954,Ductile Iron,RG,CL,3,S,178.5671668
6646,90d7519d-f6f5-11ec-8a58-54bf6483bcd3,62649,dist,1983,Cast Iron,,,3,S,178.5423213
6647,90d7edf6-f6f5-11ec-a6ce-54bf6483bcd3,52532,dist,1962,Ductile Iron,,CL,10,S,1132.841602
6648,90d88b66-f6f5-11ec-b834-54bf6483bcd3,52532,dist,1947,Steel,,CL,22,M,171.4180462
6649,90d9266c-f6f5-11ec-a2f2-54bf6483bcd3,52532,dist,1985,Cast Iron,CJ,,3,S,148.3433454
6650,90d99b9b-f6f5-11ec-858d-54bf6483bcd3,52532,dist,1969,Ductile Iron,,CL,2,S,189.1855299
6651,90da10d0-f6f5-11ec-9dea-54bf6483bcd3,52532,dist,1965,Cast Iron,,,2,S,162.3622678
6652,90daad0a-f6f5-11ec-ade6-54bf6483bcd3,52532,dist,1986,Ductile Iron,,CL,12,S,897.027492
6653,90db2231-f6f5-11ec-b5fe-54bf6483bcd3,52532,dist,1958,Cast Iron,CJ,,2,S,277.7447366
6654,90db976b-f6f5-11ec-a1bb-54bf6483bcd3,52532,dist,1985,Cast Iron,,,11,S,148.5571611
6655,90dc0c9a-f6f5-11ec-841e-54bf6483bcd3,52532,dist,1981,Copper,,,12,S,274.0474947
6656,90dc81c9-f6f5-11ec-ac97-54bf6483bcd3,52532,dist,1977,Ductile Iron,RG,CL,9,S,325.6376885
6657,90dd1e07-f6f5-11ec-8970-54bf6483bcd3,52532,dist,1987,Steel,WJ,CL,11,S,160.1858106
6658,90dd942b-f6f5-11ec-9bad-54bf6483bcd3,52532,dist,2009,Cast Iron,,CL,9,S,327.0293523
6659,90de30a8-f6f5-11ec-bda5-54bf6483bcd3,52532,dist,2006,Steel,,CL,10,S,409.5252745
6660,90dea5d8-f6f5-11ec-845c-54bf6483bcd3,52532,dist,1958,Ductile Iron,,CL,11,S,221.1468361
6661,90df1b05-f6f5-11ec-8ab1-54bf6483bcd3,52532,dist,1983,Ductile Iron,,CL,10,S,109.5051194
6662,90df9035-f6f5-11ec-a28d-54bf6483bcd3,52532,dist,1957,Steel,,CL,11,S,278.8727147
6663,90e02b4b-f6f5-11ec-ad7e-54bf6483bcd3,52532,dist,1998,Cast Iron,RG,,8,S,624.9768958
6664,90e0a079-f6f5-11ec-9a2e-54bf6483bcd3,52532,dist,1960,Ductile Iron,,CL,1,S,638.7004281
6665,90e115aa-f6f5-11ec-880c-54bf6483bcd3,52532,dist,1968,Ductile Iron,RG,CL,24,M,344.7674147
6666,90e18ad7-f6f5-11ec-95ee-54bf6483bcd3,52532,dist,1975,Steel,,,18,M,605.8507784
6667,90e2000c-f6f5-11ec-883a-54bf6483bcd3,52532,dist,1979,Cast Iron,RG,,9,S,164.7037112
6668,90e29c49-f6f5-11ec-a4f8-54bf6483bcd3,52532,dist,1989,Cast Iron,,CL,8,S,229.5735775
6669,90e3117b-f6f5-11ec-a7b7-54bf6483bcd3,52532,dist,1999,Cast Iron,CJ,CL,1,S,163.2528193
6670,90e386a8-f6f5-11ec-af1a-54bf6483bcd3,75505,dist,1945,Steel,,,18,M,89.04954247
6671,90e3fbd2-f6f5-11ec-9352-54bf6483bcd3,75505,dist,1942,Cast Iron,,CL,2,S,420.4841049
6672,90e4710b-f6f5-11ec-8e1d-54bf6483bcd3,75505,dist,1950,Steel,,,7,S,423.3186532
6673,90e53579-f6f5-11ec-9df7-54bf6483bcd3,62653,dist,1971,Ductile Iron,,CL,20,M,2205.43764
6674,90e5aaa6-f6f5-11ec-8845-54bf6483bcd3,62653,dist,1974,Ductile Iron,,CL,10,S,1183.076514
6675,90e64717-f6f5-11ec-8a75-54bf6483bcd3,62653,dist,1976,Ductile Iron,,CL,22,M,1207.366027
6676,90e6bc19-f6f5-11ec-8af3-54bf6483bcd3,62653,dist,1942,Steel,,,15,M,611.9486524
6677,90e7572c-f6f5-11ec-afcb-54bf6483bcd3,62653,dist,1966,Steel,WJ,CL,20,M,301.9467568
6678,90e7cc59-f6f5-11ec-a40d-54bf6483bcd3,62653,dist,1987,Ductile Iron,RG,CL,11,S,2806.367371
6679,90e8689f-f6f5-11ec-a25f-54bf6483bcd3,62653,dist,1983,Cast Iron,,CL,6,S,2045.527761
6680,90e8ddcc-f6f5-11ec-a311-54bf6483bcd3,62653,dist,1983,Steel,,,3,S,2046.571289
6681,90e95305-f6f5-11ec-bc48-54bf6483bcd3,62653,dist,1985,Ductile Iron,,CL,1,S,331.2691303
6682,90e9ef3a-f6f5-11ec-be92-54bf6483bcd3,62653,dist,1979,Ductile Iron,RG,CL,1,S,1458.451269
6683,90ea6471-f6f5-11ec-b8e1-54bf6483bcd3,62653,dist,1979,Cast Iron,,CL,3,S,1616.403149
6684,90ead99d-f6f5-11ec-9bbb-54bf6483bcd3,62653,dist,1965,Ductile Iron,,CL,21,M,1607.76927
6685,90ebeb0c-f6f5-11ec-a4b1-54bf6483bcd3,52433,dist,1976,Ductile Iron,RG,CL,7,S,410.0648337
6686,90ecae5b-f6f5-11ec-ab0a-54bf6483bcd3,52433,dist,1964,Ductile Iron,,CL,4,S,682.1542353
6687,90ed238e-f6f5-11ec-a11e-54bf6483bcd3,52433,dist,1973,Cast Iron,CJ,CL,3,S,1871.814556
6688,90ed98c7-f6f5-11ec-a67a-54bf6483bcd3,52433,dist,1985,Steel,WJ,CL,2,S,3794.100597
6689,90ee34fa-f6f5-11ec-91e7-54bf6483bcd3,52433,dist,1958,Cast Iron,,CL,4,S,3757.901643
6690,90eeaa28-f6f5-11ec-bcef-54bf6483bcd3,52433,dist,1988,Steel,,CL,8,S,170.6364633
6691,90ef47ac-f6f5-11ec-94f5-54bf6483bcd3,52433,dist,1963,Ductile Iron,,CL,7,S,3336.90857
6692,90efbce5-f6f5-11ec-8e8d-54bf6483bcd3,52433,dist,1984,Cast Iron,,CL,7,S,3340.346483
6693,90f03228-f6f5-11ec-bd05-54bf6483bcd3,52433,dist,1998,Ductile Iron,RG,CL,7,S,737.2648911
6694,90f0ce4f-f6f5-11ec-9fd0-54bf6483bcd3,52433,dist,1967,Ductile Iron,RG,CL,4,S,785.3488942
6695,90f14396-f6f5-11ec-8af6-54bf6483bcd3,52433,dist,1997,Cast Iron,RG,CL,7,S,459.7442571
6696,90f1b8ae-f6f5-11ec-a4ff-54bf6483bcd3,52433,dist,1968,Cast Iron,RG,CL,19,M,782.8455043
6697,90f254d5-f6f5-11ec-a3c8-54bf6483bcd3,52433,dist,1999,Steel,,,21,M,522.5152424
6698,90f2ca20-f6f5-11ec-b289-54bf6483bcd3,52433,dist,1971,Steel,VICT,CL,14,M,554.970663
6699,90f33f12-f6f5-11ec-abf3-54bf6483bcd3,52433,dist,1949,Cast Iron,CJ,CL,1,S,1295.240178
6700,90f3db4f-f6f5-11ec-b902-54bf6483bcd3,52433,dist,1970,Cast Iron,CJ,,6,S,542.382596
6701,90f4507b-f6f5-11ec-9235-54bf6483bcd3,52433,dist,1938,Cast Iron,CJ,CL,7,S,580.2695574
6702,90f4c5a6-f6f5-11ec-aa7e-54bf6483bcd3,52433,dist,2010,Ductile Iron,,CL,14,M,515.4044863
6703,90f53ada-f6f5-11ec-983d-54bf6483bcd3,52433,dist,2003,Cast Iron,CJ,,16,M,555.1277339
6704,90f5d645-f6f5-11ec-b25e-54bf6483bcd3,52433,dist,1988,Cast Iron,,CL,1,S,1071.350213
6705,90f6726c-f6f5-11ec-81b6-54bf6483bcd3,52433,dist,2005,Copper,,,2,S,271.380037
6706,90f70eab-f6f5-11ec-9e6d-54bf6483bcd3,52433,dist,1962,Cast Iron,CJ,CL,8,S,548.3350802
6707,90f783da-f6f5-11ec-9bbd-54bf6483bcd3,52433,dist,2010,Ductile Iron,,CL,11,S,1235.502394
6708,90f82018-f6f5-11ec-a834-54bf6483bcd3,52433,dist,1996,Cast Iron,CJ,CL,3,S,785.3448691
6709,90f8954b-f6f5-11ec-aaf5-54bf6483bcd3,52433,dist,1988,Cast Iron,CJ,CL,5,S,511.4145233
6710,90f90a7d-f6f5-11ec-9feb-54bf6483bcd3,52433,dist,1968,Ductile Iron,RG,CL,17,M,518.0739679
6711,90f9a6ba-f6f5-11ec-be7d-54bf6483bcd3,52433,dist,1988,Ductile Iron,RG,CL,9,S,554.9627285
6712,90fa1be9-f6f5-11ec-8f3a-54bf6483bcd3,52433,dist,1959,Cast Iron,,,5,S,782.878082
6713,90fa9116-f6f5-11ec-8029-54bf6483bcd3,52433,dist,2013,Ductile Iron,,CL,12,S,1257.493757
6714,90fb2d9d-f6f5-11ec-bc35-54bf6483bcd3,52433,dist,2001,Steel,,,17,M,369.5153103
6715,90fba3ba-f6f5-11ec-84c4-54bf6483bcd3,52433,dist,1957,Ductile Iron,,CL,21,M,555.3315518
6716,90fc1900-f6f5-11ec-8025-54bf6483bcd3,52433,dist,1978,Cast Iron,CJ,,8,S,374.0680297
6717,90fcb530-f6f5-11ec-ae4e-54bf6483bcd3,52433,dist,1972,Ductile Iron,,CL,12,S,577.0093621
6718,90fd503a-f6f5-11ec-965e-54bf6483bcd3,52433,dist,1951,Cast Iron,,CL,9,S,606.3843009
6719,90fdec7f-f6f5-11ec-b564-54bf6483bcd3,52433,dist,1966,Ductile Iron,,CL,24,M,546.0829424
6720,90fe88bd-f6f5-11ec-b846-54bf6483bcd3,52433,dist,1975,Steel,WJ,CL,7,S,1120.364165
6721,90fefdee-f6f5-11ec-bcf5-54bf6483bcd3,52433,dist,2006,Ductile Iron,,CL,16,M,536.9725021
6722,90ff9a2c-f6f5-11ec-b9e9-54bf6483bcd3,52433,dist,1971,Ductile Iron,,CL,22,M,566.8197234
6723,91003669-f6f5-11ec-ba04-54bf6483bcd3,52433,dist,1943,Ductile Iron,,CL,8,S,567.2096476
6724,9100ab9b-f6f5-11ec-ab16-54bf6483bcd3,52433,dist,1989,Ductile Iron,,CL,12,S,566.7107861
6725,910120cd-f6f5-11ec-a121-54bf6483bcd3,52433,dist,1968,Cast Iron,CJ,CL,8,S,1273.129616
6726,9101bd04-f6f5-11ec-add4-54bf6483bcd3,52433,dist,2013,Ductile Iron,,CL,4,S,238.5373658
6727,9102322d-f6f5-11ec-9e6c-54bf6483bcd3,52433,dist,1984,Ductile Iron,RG,CL,3,S,331.805482
6728,9102ce7a-f6f5-11ec-9dcf-54bf6483bcd3,52433,dist,2009,Ductile Iron,,CL,4,S,247.5775474
6729,910343ac-f6f5-11ec-b5a0-54bf6483bcd3,52433,dist,1964,High Density Polyethylene,FUSED,,20,M,914.5642535
6730,9103b8da-f6f5-11ec-9194-54bf6483bcd3,52433,dist,1995,Steel,,CL,18,M,238.5384167
6731,91042e0d-f6f5-11ec-8450-54bf6483bcd3,52433,dist,1963,Steel,VICT,CL,4,S,293.3228239
6732,9104ca49-f6f5-11ec-9f41-54bf6483bcd3,52433,dist,1977,Cast Iron,CJ,CL,12,S,431.1982168
6733,91053f76-f6f5-11ec-8faf-54bf6483bcd3,52433,dist,1999,Ductile Iron,,CL,5,S,1041.362823
6734,9105dbba-f6f5-11ec-b301-54bf6483bcd3,52433,dist,1945,Copper,,,4,S,1325.149163
6735,910650e8-f6f5-11ec-bb1b-54bf6483bcd3,52433,dist,1973,Steel,WJ,CL,15,M,599.3389446
6736,9106ed2f-f6f5-11ec-89a9-54bf6483bcd3,52433,dist,1982,Ductile Iron,RG,CL,8,S,511.8486139
6737,9107625a-f6f5-11ec-ac1d-54bf6483bcd3,52433,dist,1964,Cast Iron,RG,CL,5,S,229.8563016
6738,9107d789-f6f5-11ec-a4d3-54bf6483bcd3,52433,dist,1968,Ductile Iron,,CL,11,S,302.5407691
6739,91089ad8-f6f5-11ec-867f-54bf6483bcd3,52439,dist,1957,Cast Iron,,,10,S,1219.560396
6740,91091004-f6f5-11ec-be7c-54bf6483bcd3,52439,dist,1953,Cast Iron,CJ,CL,10,S,1212.880241
6741,9109ac3d-f6f5-11ec-8155-54bf6483bcd3,52439,dist,1988,Cast Iron,,,1,S,483.670588
6742,910a216a-f6f5-11ec-b86f-54bf6483bcd3,52439,dist,1962,Ductile Iron,RG,CL,7,S,231.5903641
6743,910a969c-f6f5-11ec-8779-54bf6483bcd3,52439,dist,1989,Steel,,CL,2,S,3417.496837
6744,910b32de-f6f5-11ec-97f1-54bf6483bcd3,52439,dist,2000,Ductile Iron,,CL,11,S,3422.63642
6745,910bcf24-f6f5-11ec-8903-54bf6483bcd3,52433,dist,1997,Ductile Iron,RG,CL,2,S,364.6879362
6746,910c6b5a-f6f5-11ec-a24d-54bf6483bcd3,52433,dist,1946,Ductile Iron,,CL,11,S,267.1540096
6747,910d079a-f6f5-11ec-821d-54bf6483bcd3,62653,dist,1990,Ductile Iron,,CL,8,S,6911.740732
6748,910da3e6-f6f5-11ec-9db7-54bf6483bcd3,62653,dist,1969,Cast Iron,CJ,,12,S,2989.227929
6749,910e190b-f6f5-11ec-9211-54bf6483bcd3,62653,dist,1980,Cast Iron,CJ,CL,5,S,786.1924826
6750,910eb54d-f6f5-11ec-bd03-54bf6483bcd3,62653,dist,2003,Cast Iron,,CL,11,S,523.6703852
6751,910f2a7e-f6f5-11ec-b62f-54bf6483bcd3,62653,dist,1952,Ductile Iron,RG,CL,2,S,1327.611485
6752,910fc6bf-f6f5-11ec-af2f-54bf6483bcd3,62653,dist,1966,Cast Iron,,CL,2,S,2433.34972
6753,91103bec-f6f5-11ec-b1a9-54bf6483bcd3,62653,dist,2012,Ductile Iron,,CL,8,S,1004.309162
6754,9110d82e-f6f5-11ec-b795-54bf6483bcd3,62653,dist,1962,Cast Iron,RG,CL,4,S,385.7839906
6755,91114e62-f6f5-11ec-9d48-54bf6483bcd3,62653,dist,1980,Steel,,CL,4,S,392.0016971
6756,9111ea9c-f6f5-11ec-8332-54bf6483bcd3,62653,dist,1985,Ductile Iron,,CL,12,S,1082.611376
6757,91125fce-f6f5-11ec-b573-54bf6483bcd3,62653,dist,1968,Ductile Iron,,CL,11,S,677.0877908
6758,9112d4fc-f6f5-11ec-83ac-54bf6483bcd3,62653,dist,1956,Steel,WJ,,5,S,362.9842294
6759,91137049-f6f5-11ec-a91a-54bf6483bcd3,62653,dist,1994,Cast Iron,CJ,CL,10,S,488.7992294
6760,9113e574-f6f5-11ec-8563-54bf6483bcd3,62653,dist,1963,Cast Iron,,,4,S,445.4628536
6761,9114a8c2-f6f5-11ec-8799-54bf6483bcd3,52432,dist,1968,Steel,,CL,5,S,490.4496683
6762,9115450b-f6f5-11ec-ad65-54bf6483bcd3,52432,dist,2003,Cast Iron,,CL,9,S,454.690004
6763,91162f68-f6f5-11ec-b5b2-54bf6483bcd3,52439,dist,1976,Cast Iron,CJ,,10,S,1913.297072
6764,9116a49d-f6f5-11ec-8fc1-54bf6483bcd3,52439,dist,1951,Cast Iron,CJ,,6,S,228.6709716
6765,911740d7-f6f5-11ec-8410-54bf6483bcd3,52417,dist,1949,Ductile Iron,RG,CL,4,S,726.1583729
6766,9117b60c-f6f5-11ec-bf5e-54bf6483bcd3,52530,dist,1993,Steel,,CL,20,M,3510.137816
6767,9118524a-f6f5-11ec-b5bb-54bf6483bcd3,52434,dist,1982,Ductile Iron,,CL,2,S,179.0843963
6768,9118c77a-f6f5-11ec-9ec3-54bf6483bcd3,52434,dist,1985,Cast Iron,,CL,9,S,133.214811
6769,91193cab-f6f5-11ec-940b-54bf6483bcd3,52434,dist,1972,Steel,,CL,2,S,314.4675715
6770,9119b1dd-f6f5-11ec-84d8-54bf6483bcd3,52434,dist,1951,Cast Iron,CJ,CL,3,S,164.5817583
6771,911a2708-f6f5-11ec-93b1-54bf6483bcd3,52434,dist,1985,Ductile Iron,,CL,10,S,291.0058357
6772,911ac343-f6f5-11ec-a447-54bf6483bcd3,52434,dist,1997,Cast Iron,CJ,,20,M,354.8107383
6773,911b3873-f6f5-11ec-9e4a-54bf6483bcd3,52434,dist,2005,Ductile Iron,RG,CL,3,S,128.3067679
6774,911bad9c-f6f5-11ec-a442-54bf6483bcd3,52434,dist,1971,Ductile Iron,,CL,24,M,177.6869355
6775,911c22c9-f6f5-11ec-9d5d-54bf6483bcd3,52434,dist,1947,Cast Iron,,,3,S,232.2613372
6776,911c9802-f6f5-11ec-be80-54bf6483bcd3,52434,dist,1978,Steel,,CL,15,M,175.9219209
6777,911d343a-f6f5-11ec-a131-54bf6483bcd3,62610,dist,1969,Ductile Iron,RG,CL,2,S,158.1988365
6778,911da96a-f6f5-11ec-8bbc-54bf6483bcd3,62610,dist,1990,Ductile Iron,,CL,8,S,241.0605767
6779,911e1e98-f6f5-11ec-b4a1-54bf6483bcd3,62610,dist,2003,Cast Iron,CJ,CL,8,S,238.72493
6780,911e93cc-f6f5-11ec-8036-54bf6483bcd3,52532,dist,1986,Cast Iron,,,3,S,98.65371912
6781,911f3016-f6f5-11ec-82fe-54bf6483bcd3,52532,dist,1994,Ductile Iron,,CL,2,S,110.9731878
6782,911fa548-f6f5-11ec-a5ec-54bf6483bcd3,52532,dist,1958,Cast Iron,CJ,,8,S,341.9549392
6783,91201a79-f6f5-11ec-a13f-54bf6483bcd3,52532,dist,1938,Steel,,,21,M,72.91349352
6784,91208fa8-f6f5-11ec-be95-54bf6483bcd3,52532,dist,1974,Cast Iron,CJ,,10,S,319.0715093
6785,912104e0-f6f5-11ec-8a48-54bf6483bcd3,75518,dist,1930,Ductile Iron,RG,CL,14,M,170.3228967
6786,91217a0b-f6f5-11ec-8aa4-54bf6483bcd3,75518,dist,1971,Cast Iron,CJ,CL,9,S,170.2095901
6787,91221647-f6f5-11ec-832c-54bf6483bcd3,75518,dist,1994,Cast Iron,,CL,12,S,602.5140711
6788,91228b77-f6f5-11ec-9532-54bf6483bcd3,52527,dist,1983,Ductile Iron,,CL,8,S,4257.457979
6789,912300ac-f6f5-11ec-a8f8-54bf6483bcd3,52527,dist,1964,Cast Iron,,CL,5,S,151.3526086
6790,912375d9-f6f5-11ec-8263-54bf6483bcd3,52527,dist,1981,Ductile Iron,,CL,8,S,144.3019606
6791,9124121a-f6f5-11ec-b955-54bf6483bcd3,52527,dist,1998,Steel,WJ,,11,S,172.9262929
6792,9124ae57-f6f5-11ec-a577-54bf6483bcd3,52527,dist,1997,Cast Iron,CJ,,10,S,157.3422366
6793,91254a99-f6f5-11ec-b6de-54bf6483bcd3,52521,trunk,1992,Steel,WJ,,62,L,10135.07663
6794,9125bfca-f6f5-11ec-b2a2-54bf6483bcd3,52529,dist,1979,Cast Iron,RG,CL,23,M,2246.188159
6795,91263500-f6f5-11ec-8d7b-54bf6483bcd3,62654,dist,1934,Cast Iron,RG,,9,S,250.4041024
6796,9126d12b-f6f5-11ec-abbc-54bf6483bcd3,62654,dist,1958,Cast Iron,CJ,,6,S,1039.333178
6797,91274658-f6f5-11ec-9223-54bf6483bcd3,52529,dist,1976,Steel,,,22,M,482.0754001
6798,9127bb8a-f6f5-11ec-a6a2-54bf6483bcd3,52529,dist,1975,Cast Iron,,CL,7,S,166.0487947
6799,912857d0-f6f5-11ec-b3d4-54bf6483bcd3,52529,dist,1987,Ductile Iron,,CL,2,S,157.4205732
6800,9128f426-f6f5-11ec-952f-54bf6483bcd3,52529,dist,1962,Ductile Iron,,CL,3,S,114.6598034
6801,9129693e-f6f5-11ec-9019-54bf6483bcd3,52529,dist,1992,Cast Iron,CJ,CL,7,S,112.8607827
6802,912a057b-f6f5-11ec-a27d-54bf6483bcd3,52529,dist,1940,Ductile Iron,RG,CL,12,S,156.2231824
6803,912a7aa9-f6f5-11ec-978b-54bf6483bcd3,52529,dist,1969,Steel,,CL,23,M,184.1104324
6804,912aefdd-f6f5-11ec-8e34-54bf6483bcd3,52529,dist,1959,Steel,,CL,2,S,113.191352
6805,912b651b-f6f5-11ec-8f3d-54bf6483bcd3,52529,dist,1990,Cast Iron,CJ,CL,2,S,166.4310062
6806,912c0153-f6f5-11ec-8066-54bf6483bcd3,52529,dist,1982,Ductile Iron,,CL,4,S,142.9187512
6807,912c7689-f6f5-11ec-84ca-54bf6483bcd3,52529,dist,1959,Ductile Iron,,CL,17,M,147.6377798
6808,912d12ba-f6f5-11ec-b2f8-54bf6483bcd3,52529,dist,1972,Cast Iron,,,4,S,169.4858463
6809,912d87f0-f6f5-11ec-beba-54bf6483bcd3,52529,dist,1935,Ductile Iron,,CL,5,S,173.5497625
6810,912e2429-f6f5-11ec-93a5-54bf6483bcd3,52529,dist,1973,Ductile Iron,RG,CL,22,M,151.455846
6811,912e9a63-f6f5-11ec-ad80-54bf6483bcd3,52529,dist,2008,Ductile Iron,RG,CL,4,S,158.76589
6812,912f370e-f6f5-11ec-88ea-54bf6483bcd3,52529,dist,1988,Ductile Iron,RG,CL,12,S,174.4016029
6813,912fac15-f6f5-11ec-8293-54bf6483bcd3,52529,dist,1996,Ductile Iron,,CL,15,M,169.6212383
6814,91302149-f6f5-11ec-a206-54bf6483bcd3,52529,dist,1982,Steel,,CL,8,S,311.0046677
6815,9130bd87-f6f5-11ec-b07b-54bf6483bcd3,52529,dist,1988,Cast Iron,,CL,21,M,136.8751767
6816,91313277-f6f5-11ec-98f4-54bf6483bcd3,52529,dist,1997,Ductile Iron,RG,CL,19,M,165.5899792
6817,9131a79d-f6f5-11ec-930a-54bf6483bcd3,52529,dist,1965,Cast Iron,CJ,CL,8,S,145.3885681
